participant_id,switch_rate,stay_after_reward,perseveration,avg_reward,n_trials,slcn_age - years,filtered_out
178.0,0.2923076923076923,0.9736842105263158,0.7076923076923077,0.5877862595419847,131,15.70704997,False
171.0,0.3384615384615385,0.9,0.6615384615384615,0.5419847328244275,131,16.57768652,False
167.0,0.16153846153846155,1.0,0.8384615384615385,0.6564885496183206,131,14.32717317,False
22.0,0.2903225806451613,0.8928571428571429,0.7096774193548387,0.5448717948717948,156,16.49007529,False
143.0,0.26356589147286824,0.9545454545454546,0.7364341085271318,0.5153846153846153,130,11.35112936,False
465.0,0.18461538461538463,1.0,0.8153846153846154,0.5801526717557252,131,22.33333333,False
409.0,0.24615384615384617,1.0,0.7538461538461538,0.5801526717557252,131,18.0,False
313.0,0.3076923076923077,1.0,0.6923076923076923,0.5801526717557252,131,29.0,False
198.0,0.2,0.975,0.8,0.6106870229007634,131,13.85626283,False
332.0,0.17692307692307693,0.9873417721518988,0.823076923076923,0.6106870229007634,131,29.0,False
34.0,0.31666666666666665,0.9117647058823529,0.6833333333333333,0.5619834710743802,121,7.901437372,False
217.0,0.3046875,0.9459459459459459,0.6953125,0.5736434108527132,129,9.481177276,False
408.0,0.24615384615384617,0.9659090909090909,0.7538461538461538,0.6793893129770993,131,,False
166.0,0.24615384615384617,0.9864864864864865,0.7538461538461538,0.5725190839694656,131,15.30184805,False
333.0,0.16923076923076924,0.972972972972973,0.8307692307692308,0.5725190839694656,131,29.0,False
86.0,0.2558139534883721,0.958904109589041,0.7441860465116279,0.5615384615384615,130,8.807665982,False
154.0,0.3923076923076923,0.9295774647887324,0.6076923076923076,0.549618320610687,131,16.44353183,True
