"subjectid","type","reward","choice","false_start","rt","key"
75,3,-10,6,0,866,"33"
75,2,10,3,0,680,"36"
75,2,10,3,0,543,"36"
75,4,-10,7,0,726,"33"
75,3,-10,6,0,692,"33"
75,4,-10,7,0,627,"33"
75,3,10,6,0,690,"33"
75,2,10,3,0,617,"36"
75,1,-10,1,0,559,"33"
75,1,-10,1,0,502,"36"
75,3,-10,6,0,1148,"36"
75,3,-10,6,0,667,"36"
75,2,10,3,0,618,"36"
75,2,10,3,0,553,"33"
75,4,-10,7,0,823,"36"
75,1,-10,1,0,718,"36"
75,1,10,1,0,604,"36"
75,2,10,3,0,563,"33"
75,4,10,7,0,658,"36"
75,3,-10,6,0,936,"36"
75,4,-10,7,0,647,"36"
75,3,-10,6,0,704,"36"
75,4,-10,7,0,669,"33"
75,1,10,1,0,499,"36"
76,2,10,3,0,569,"36"
76,2,10,3,0,623,"33"
76,2,10,3,0,571,"33"
76,4,-10,8,0,518,"33"
76,2,10,3,0,866,"33"
76,2,10,3,0,623,"33"
76,4,-10,8,0,647,"36"
76,1,10,1,0,1125,"36"
76,3,-10,6,0,1121,"33"
76,1,-10,1,0,1062,"33"
76,3,-10,6,0,1047,"33"
76,1,-10,1,0,1047,"36"
76,1,10,1,0,1135,"36"
76,4,10,7,0,1045,"33"
76,4,-10,8,0,903,"33"
76,4,10,7,0,1130,"33"
76,4,10,7,0,1022,"36"
76,3,-10,6,0,935,"36"
76,3,10,5,0,1032,"36"
76,2,10,3,0,1218,"36"
76,3,-10,5,0,879,"33"
76,3,-10,6,0,708,"36"
76,4,10,7,0,954,"36"
76,4,10,7,0,800,"33"
76,2,-10,4,0,1062,"36"
76,3,-10,6,0,1211,"36"
76,3,-10,5,0,678,"36"
76,4,10,7,0,686,"36"
76,1,10,1,0,1228,"33"
76,1,10,1,0,794,"33"
76,1,10,2,0,1196,"33"
76,3,10,5,0,1042,"36"
76,2,10,3,0,1219,"36"
76,2,10,3,0,1208,"36"
76,1,10,1,0,1098,"33"
76,2,10,3,0,915,"36"
76,2,-10,3,0,835,"36"
76,3,10,5,0,1263,"33"
76,1,-10,1,0,829,"33"
76,4,10,7,0,987,"33"
76,1,10,2,0,1163,"33"
76,1,-10,1,0,1075,"33"
76,3,-10,6,0,1123,"36"
76,4,10,7,0,732,"33"
76,3,-10,6,0,975,"33"
76,2,10,3,0,914,"36"
76,4,10,7,0,685,"36"
76,1,-10,2,0,1192,"33"
76,4,-10,7,0,610,"33"
76,1,10,1,0,1301,"36"
76,4,-10,7,0,759,"36"
76,3,10,6,0,981,"33"
76,1,10,1,0,879,"33"
76,3,10,5,0,1058,"33"
76,1,10,2,0,1361,"36"
76,2,10,3,0,1275,"33"
76,1,-10,2,0,1397,"33"
76,3,-10,6,0,1024,"36"
76,1,-10,1,0,951,"36"
76,1,10,1,0,1297,"33"
76,2,10,3,0,1374,"33"
76,2,10,3,0,968,"33"
76,3,-10,6,0,994,"33"
76,2,-10,4,0,1206,"36"
76,4,-10,7,0,1044,"33"
76,4,10,8,0,961,"36"
76,2,-10,3,0,948,"36"
76,4,-10,7,0,1258,"36"
76,3,-10,6,0,1415,"36"
76,1,-10,2,0,1158,"33"
76,4,10,8,0,1000,"33"
76,2,-10,3,0,1253,"36"
76,2,-10,4,0,1297,"36"
76,1,10,1,0,1226,"36"
76,3,-10,5,0,1086,"36"
76,4,10,8,0,965,"36"
76,2,-10,4,0,1026,"33"
76,4,10,8,0,861,"33"
76,1,-10,1,0,1160,"33"
76,4,10,8,0,763,"33"
76,3,10,5,0,1229,"33"
76,2,-10,4,0,1262,"33"
76,3,10,6,0,995,"33"
76,1,10,2,0,1071,"36"
76,2,10,3,0,1095,"33"
76,3,-10,6,0,818,"33"
76,2,-10,4,0,1050,"33"
76,1,-10,2,0,1218,"36"
76,2,10,3,0,1044,"33"
76,3,10,5,0,1027,"33"
76,3,10,5,0,993,"33"
76,1,-10,1,0,1260,"36"
76,4,10,8,0,853,"36"
76,4,10,8,0,762,"36"
76,4,10,8,0,718,"33"
76,3,-10,6,0,1329,"33"
76,2,-10,4,0,1088,"36"
76,3,10,6,0,1218,"36"
76,4,-10,8,0,1336,"33"
76,2,-10,0,0,1500,"0"
76,3,10,5,0,1142,"33"
76,4,-10,8,0,962,"33"
76,3,-10,6,0,1167,"33"
76,3,-10,5,0,1148,"36"
76,2,10,3,0,1308,"33"
76,1,10,1,0,970,"33"
76,1,-10,1,0,627,"33"
76,2,10,4,0,958,"33"
76,2,-10,4,0,1212,"36"
76,3,-10,6,0,1093,"33"
76,1,10,1,0,1138,"36"
76,1,10,1,0,674,"36"
76,1,-10,1,0,662,"36"
76,2,-10,4,0,996,"36"
76,1,10,1,0,1427,"36"
76,4,-10,8,0,1076,"36"
76,1,10,2,0,1368,"36"
76,4,10,7,0,1098,"33"
76,3,-10,6,0,927,"36"
76,4,10,7,0,1061,"36"
76,2,10,4,0,1022,"33"
76,4,-10,8,0,1317,"33"
76,4,10,7,0,1410,"36"
76,3,10,5,0,1242,"36"
76,3,-10,5,0,1168,"33"
76,2,-10,3,0,1040,"36"
76,1,10,1,0,1345,"36"
76,1,-10,1,0,914,"36"
76,4,-10,8,0,1329,"36"
76,4,10,7,0,1048,"36"
76,4,-10,8,0,1037,"33"
76,3,-10,6,0,1066,"36"
76,3,10,6,0,1422,"33"
76,4,10,7,0,956,"36"
76,4,10,7,0,1043,"33"
76,2,10,3,0,942,"36"
76,1,-10,1,0,1096,"36"
76,3,10,5,0,870,"36"
76,2,-10,4,0,884,"33"
76,3,10,5,0,1137,"36"
76,2,10,3,0,1104,"36"
76,1,-10,2,0,1021,"33"
76,2,-10,3,0,1231,"33"
76,1,-10,1,0,1173,"36"
76,1,10,2,0,1141,"33"
76,4,-10,8,0,870,"36"
76,3,-10,5,0,1176,"33"
76,1,10,2,0,1159,"36"
76,2,-10,4,0,1242,"36"
76,2,-10,4,0,1168,"33"
76,1,10,2,0,1106,"36"
76,2,10,3,0,1234,"33"
76,1,10,2,0,1036,"33"
76,1,10,2,0,710,"36"
76,3,10,5,0,1219,"33"
76,3,10,5,0,707,"33"
76,3,-10,6,0,1380,"33"
76,4,-10,7,0,1169,"33"
76,2,-10,4,0,1176,"36"
76,3,10,5,0,1019,"33"
76,4,-10,8,0,897,"33"
76,4,10,8,0,1150,"33"
76,4,10,8,0,746,"36"
76,2,10,3,0,642,"33"
76,1,10,2,0,1200,"36"
76,3,10,5,0,725,"33"
76,3,10,5,0,581,"36"
76,3,-10,5,0,626,"33"
76,1,-10,1,0,1030,"33"
76,3,10,5,0,980,"36"
76,2,-10,3,0,924,"36"
76,2,-10,4,0,1068,"36"
76,4,10,8,0,1274,"36"
76,2,10,3,0,530,"33"
76,2,-10,3,0,617,"36"
76,3,10,5,0,1222,"33"
76,1,-10,2,0,1064,"36"
76,4,10,8,0,1060,"33"
76,1,10,1,0,992,"33"
76,1,-10,1,0,555,"33"
76,4,10,8,0,864,"33"
76,4,10,8,0,636,"36"
76,2,-10,3,0,880,"36"
76,1,10,1,0,1225,"36"
76,4,10,8,0,676,"36"
76,1,-10,1,0,633,"33"
76,3,-10,6,0,883,"33"
76,4,10,8,0,646,"36"
76,3,10,5,0,883,"36"
76,2,10,3,0,808,"36"
76,4,10,8,0,542,"36"
76,2,10,3,0,650,"36"
77,2,10,3,0,828,"36"
77,1,10,1,0,1135,"33"
77,4,10,8,0,761,"36"
77,4,-10,8,0,539,"36"
77,1,-10,1,0,869,"36"
77,2,-10,4,0,1050,"36"
77,3,-10,6,0,618,"33"
77,1,-10,2,0,861,"33"
77,2,-10,0,0,1500,"0"
77,2,10,3,0,512,"36"
77,4,10,7,0,877,"36"
77,1,10,2,0,564,"36"
77,1,10,2,0,455,"36"
77,2,-10,4,0,581,"36"
77,4,10,7,0,503,"36"
77,3,-10,6,0,285,"36"
77,1,-10,2,0,313,"33"
77,4,-10,8,0,383,"33"
77,2,10,3,0,315,"36"
77,1,10,2,0,568,"36"
77,3,-10,6,0,289,"36"
77,3,10,6,0,637,"33"
77,2,-10,4,0,669,"33"
77,2,10,3,0,566,"33"
77,3,-10,6,0,780,"36"
77,3,10,5,0,512,"36"
77,4,-10,8,0,952,"33"
77,2,-10,4,0,563,"36"
77,2,-10,3,0,657,"36"
77,3,10,5,0,741,"33"
77,1,-10,1,0,773,"33"
77,1,10,1,0,576,"36"
77,4,10,7,0,991,"36"
77,4,10,7,0,753,"33"
77,3,-10,5,0,800,"36"
77,3,-10,6,0,955,"33"
77,3,10,5,0,738,"36"
77,1,10,2,0,980,"36"
77,2,10,4,0,609,"36"
77,1,-10,1,0,342,"36"
77,2,-10,4,0,394,"33"
77,4,10,7,0,661,"33"
77,4,10,7,0,547,"33"
77,4,10,7,0,494,"33"
77,4,10,7,0,553,"33"
77,3,-10,5,0,1150,"36"
77,3,10,6,0,395,"33"
77,1,10,2,0,498,"33"
77,4,-10,7,0,664,"33"
77,4,-10,7,0,646,"33"
77,4,10,8,0,557,"33"
77,3,10,5,0,718,"33"
77,2,10,4,0,1121,"33"
77,2,-10,4,0,717,"33"
77,1,-10,2,0,368,"36"
77,3,10,5,0,1018,"36"
77,3,10,5,0,522,"33"
77,3,10,5,0,436,"36"
77,1,10,1,0,570,"33"
77,1,-10,1,0,487,"36"
77,3,10,5,0,510,"36"
77,4,10,8,0,920,"36"
77,2,-10,4,0,652,"36"
77,2,10,4,0,823,"36"
77,2,-10,3,0,663,"36"
77,3,-10,6,0,364,"33"
77,1,10,1,0,325,"36"
77,4,-10,7,0,292,"36"
77,4,10,8,0,478,"36"
77,3,10,5,0,672,"33"
77,4,10,8,0,385,"36"
77,2,-10,4,0,316,"36"
77,4,-10,7,0,715,"36"
77,3,10,6,0,834,"36"
77,4,10,7,0,626,"36"
77,1,-10,1,0,787,"33"
77,3,-10,5,0,565,"33"
77,2,-10,3,0,558,"36"
77,2,10,4,0,301,"36"
77,1,-10,1,0,356,"36"
77,2,-10,4,0,399,"36"
77,2,-10,4,0,392,"33"
77,1,-10,2,0,801,"33"
77,3,10,5,0,665,"33"
77,1,10,1,0,529,"36"
77,1,10,1,0,410,"36"
77,3,10,5,0,784,"33"
77,4,-10,7,0,1291,"36"
77,3,10,5,0,1043,"33"
77,4,-10,0,0,1500,"0"
77,2,10,3,0,482,"36"
77,4,-10,7,0,333,"36"
77,1,-10,2,0,330,"36"
77,1,10,1,0,440,"33"
77,2,10,3,0,443,"33"
77,1,10,1,0,421,"33"
77,2,-10,3,0,546,"36"
77,2,-10,3,0,606,"33"
77,3,10,6,0,622,"33"
77,3,-10,6,0,488,"33"
77,2,10,3,0,700,"36"
77,4,10,7,0,549,"36"
77,2,-10,4,0,802,"36"
77,2,10,3,0,662,"33"
77,3,10,5,0,950,"33"
77,1,10,2,0,987,"36"
77,3,-10,5,0,1290,"33"
77,3,10,5,0,626,"36"
77,4,10,7,0,1025,"36"
77,1,10,2,0,829,"36"
77,3,-10,5,0,909,"33"
77,4,10,7,0,566,"36"
77,1,10,2,0,498,"36"
77,3,-10,6,0,1020,"33"
77,2,-10,4,0,453,"36"
77,4,10,7,0,390,"36"
77,1,-10,2,0,653,"33"
77,4,-10,8,0,609,"36"
77,3,10,5,0,392,"36"
77,1,10,1,0,1092,"36"
77,4,-10,8,0,595,"36"
77,1,-10,2,0,746,"36"
77,2,-10,4,0,900,"36"
77,2,10,4,0,328,"33"
77,4,10,8,0,539,"33"
77,1,10,2,0,384,"33"
77,3,10,5,0,331,"33"
77,1,-10,2,0,349,"33"
77,4,10,7,0,356,"33"
77,2,10,3,0,293,"33"
77,3,10,5,0,311,"33"
77,3,-10,6,0,302,"33"
77,2,10,3,0,472,"33"
77,3,-10,5,0,333,"33"
77,1,-10,2,0,294,"36"
77,4,10,7,0,303,"33"
77,1,10,1,0,310,"33"
77,4,-10,8,0,279,"33"
77,2,10,4,0,347,"36"
77,1,-10,1,0,279,"36"
77,4,10,7,0,286,"33"
77,4,10,7,0,359,"33"
77,1,10,1,0,326,"33"
77,2,-10,4,0,359,"33"
77,4,10,8,0,392,"33"
77,4,-10,8,0,323,"33"
77,1,-10,1,0,300,"36"
77,3,10,6,0,339,"33"
77,3,-10,6,0,300,"33"
77,4,-10,7,0,321,"36"
77,1,-10,2,0,236,"33"
77,2,10,3,1,503,"36"
77,2,-10,4,0,323,"36"
77,3,-10,6,0,306,"36"
77,4,10,8,0,350,"33"
77,1,-10,1,1,525,"33"
77,3,10,5,0,370,"33"
77,1,10,2,0,525,"33"
77,2,10,3,0,389,"33"
77,2,10,4,0,300,"33"
77,4,10,7,0,324,"33"
77,2,10,4,0,335,"33"
77,2,-10,4,0,383,"33"
77,1,10,1,0,282,"36"
77,3,-10,6,0,394,"33"
77,3,10,5,0,509,"33"
77,1,10,2,0,288,"33"
77,3,-10,5,0,413,"33"
77,3,-10,6,0,685,"33"
77,2,10,4,0,352,"36"
77,1,-10,2,0,312,"36"
77,2,10,3,0,386,"36"
77,1,10,2,0,337,"36"
77,4,10,8,0,548,"36"
77,3,-10,6,0,830,"33"
77,2,10,4,0,354,"36"
77,1,-10,1,0,463,"36"
77,4,10,8,0,372,"36"
77,4,10,8,0,530,"33"
77,4,10,8,0,944,"33"
77,2,-10,4,0,357,"33"
77,2,-10,4,0,444,"33"
77,3,-10,6,0,354,"36"
77,2,-10,3,0,590,"36"
77,1,10,1,0,476,"33"
77,4,-10,7,0,488,"33"
77,1,10,1,0,603,"33"
77,4,10,7,0,517,"33"
77,3,-10,5,0,396,"36"
77,4,-10,7,0,368,"33"
77,3,10,5,0,379,"33"
77,1,10,2,0,364,"33"
78,1,10,2,0,881,"33"
78,3,-10,6,0,778,"36"
78,3,10,6,0,975,"33"
78,3,-10,6,0,652,"36"
78,1,-10,2,0,809,"36"
78,4,10,7,0,917,"36"
78,1,-10,1,0,972,"33"
78,2,10,3,0,1161,"33"
78,3,-10,6,0,878,"33"
78,3,10,5,0,721,"36"
78,1,-10,2,0,1016,"33"
78,2,-10,0,0,1500,"0"
78,4,10,7,0,549,"33"
78,2,-10,4,0,635,"36"
78,2,10,3,0,506,"36"
78,4,10,7,0,747,"36"
78,3,10,5,0,960,"33"
78,3,10,5,0,726,"33"
78,1,10,1,0,655,"33"
78,4,10,7,0,659,"33"
78,4,10,7,0,645,"36"
78,3,10,5,0,691,"36"
78,4,10,7,0,581,"33"
78,1,10,1,0,740,"33"
78,2,10,3,0,475,"36"
78,2,-10,3,0,523,"33"
78,4,-10,7,0,653,"36"
78,3,-10,6,0,800,"33"
78,1,-10,1,0,932,"36"
78,3,10,6,0,817,"36"
78,4,10,8,0,846,"33"
78,4,-10,8,0,836,"36"
78,4,-10,8,0,1186,"33"
78,2,-10,4,0,885,"36"
78,1,-10,2,0,712,"36"
78,1,10,2,0,503,"33"
78,2,-10,4,0,580,"36"
78,3,-10,5,0,783,"36"
78,3,10,5,0,799,"36"
78,4,10,7,0,647,"36"
78,2,-10,3,0,863,"36"
78,2,10,3,0,433,"36"
78,4,-10,7,0,573,"33"
78,1,-10,2,0,847,"36"
78,2,-10,3,0,643,"36"
78,2,-10,4,0,681,"36"
78,1,-10,2,0,465,"33"
78,1,-10,1,0,528,"36"
78,4,-10,7,0,724,"36"
78,2,-10,3,0,637,"36"
78,3,10,6,0,646,"36"
78,4,10,8,0,757,"33"
78,4,-10,7,0,555,"36"
78,3,10,5,0,570,"33"
78,1,-10,1,0,699,"33"
78,2,-10,4,0,962,"36"
78,4,-10,7,0,665,"33"
78,4,10,8,0,923,"33"
78,2,10,3,0,984,"33"
78,3,-10,6,0,721,"36"
78,2,-10,4,0,622,"33"
78,2,-10,4,0,778,"33"
78,1,-10,2,0,694,"36"
78,4,10,8,0,704,"36"
78,2,10,3,0,664,"36"
78,3,-10,6,0,621,"33"
78,4,-10,7,0,599,"33"
78,4,-10,7,0,475,"36"
78,1,10,2,0,571,"36"
78,1,10,2,0,645,"36"
78,3,-10,6,0,682,"33"
78,1,10,2,0,893,"33"
78,1,-10,2,0,583,"33"
78,3,10,5,0,873,"33"
78,4,10,8,0,705,"36"
78,1,-10,1,0,835,"36"
78,1,10,2,0,499,"33"
78,4,-10,7,0,627,"33"
78,3,10,5,0,806,"33"
78,1,-10,2,0,609,"36"
78,4,10,8,0,662,"36"
78,1,10,2,0,661,"36"
78,3,10,5,0,706,"33"
78,2,-10,4,0,965,"36"
78,2,10,3,0,716,"36"
78,3,10,5,0,722,"36"
78,2,10,3,0,718,"33"
78,3,-10,5,0,673,"36"
78,2,10,3,0,702,"36"
78,2,10,3,0,584,"33"
78,1,10,1,0,826,"36"
78,3,-10,5,0,663,"36"
78,3,-10,5,0,938,"33"
78,1,10,2,0,834,"33"
78,4,10,8,0,686,"36"
78,2,10,3,0,573,"36"
78,2,-10,3,0,838,"33"
78,1,-10,2,0,656,"36"
78,2,10,3,0,653,"36"
78,2,-10,3,0,596,"33"
78,1,10,1,0,527,"36"
78,4,-10,8,0,756,"33"
78,2,10,3,0,741,"33"
78,4,-10,8,0,695,"36"
78,2,10,3,0,787,"33"
78,4,-10,7,0,638,"36"
78,1,10,1,0,909,"36"
78,3,-10,6,0,530,"33"
78,4,10,7,0,719,"36"
78,1,10,1,0,883,"36"
78,1,-10,1,0,1022,"36"
78,2,10,3,0,898,"33"
78,1,-10,1,0,851,"36"
78,3,10,5,0,929,"33"
78,2,-10,3,0,772,"33"
78,4,10,8,0,984,"33"
78,4,-10,8,0,563,"33"
78,3,-10,5,0,743,"33"
78,2,-10,4,0,824,"33"
78,3,10,5,0,789,"36"
78,1,-10,1,0,752,"33"
78,3,10,5,0,740,"36"
78,3,10,5,0,915,"36"
78,1,10,2,0,764,"36"
78,1,10,2,0,483,"36"
78,4,-10,8,0,1111,"36"
78,4,10,7,0,706,"33"
78,3,10,5,0,680,"36"
78,3,10,5,0,816,"33"
78,2,-10,3,0,810,"36"
78,1,10,2,0,910,"36"
78,4,10,7,0,1073,"36"
78,3,10,5,0,759,"36"
78,2,10,3,0,567,"36"
78,2,10,3,0,510,"33"
78,4,-10,8,0,815,"36"
78,4,10,7,0,419,"33"
78,3,-10,5,0,644,"33"
78,1,-10,2,0,718,"36"
78,2,10,3,0,640,"36"
78,3,10,5,0,612,"33"
78,3,10,5,0,551,"33"
78,1,10,1,0,723,"36"
78,4,10,7,0,769,"33"
78,2,-10,4,0,724,"36"
78,3,10,5,0,970,"36"
